502	-32.987247	0.015931	800.000000
503	-32.222698	0.019513	400.000000
504	-32.533272	0.019006	500.000000
505	-31.892033	0.021207	500.000000
506	-30.484697	0.026150	400.000000
507	-31.637049	0.022334	500.000000
508	-31.715033	0.022760	400.000000
509	-31.367044	0.023701	400.000000
510	-34.313362	0.016796	400.000000
511	-36.140018	0.013003	400.000000
512	-39.362354	0.009123	400.000000
513	-43.177734	0.005680	500.000000
514	-44.669708	0.004743	500.000000
515	-42.894218	0.006110	200.000000
516	-46.131195	0.003751	800.000000
517	-48.219536	0.003275	500.000000
518	-48.636738	0.003028	600.000000
519	-50.521778	0.002520	200.000000
520	-57.244602	0.001139	600.000000
521	-59.744549	0.000867	500.000000
522	-66.252548	0.000406	800.000000
523	-73.375580	0.000173	3800.000000
524	-73.117760	0.000183	2600.000000
525	-78.306992	0.000095	7600.000000
526	-77.317741	0.000112	5200.000000
527	-78.611885	0.000094	5200.000000
528	-78.396935	0.000097	6600.000000
529	-79.374779	0.000085	8200.000000
530	-79.203102	0.000090	8000.000000
531	-78.678505	0.000094	6900.000000
532	-79.759041	0.000080	8400.000000
533	-79.716202	0.000084	7700.000000
534	-79.169563	0.000089	6400.000000
535	-79.277382	0.000088	7900.000000
536	-80.091942	0.000078	7200.000000
537	-79.316078	0.000086	7700.000000
538	-80.048264	0.000079	8500.000000
539	-80.336227	0.000077	7700.000000
540	-79.387932	0.000085	7100.000000
541	-79.501381	0.000087	8400.000000
542	-79.180016	0.000087	7600.000000
543	-79.865562	0.000083	7300.000000
544	-78.890587	0.000092	8100.000000
545	-78.535439	0.000094	8200.000000
546	-80.511810	0.000077	7400.000000
547	-80.802917	0.000069	5400.000000
548	-79.895073	0.000081	7300.000000
549	-79.412155	0.000088	8100.000000
550	-80.043152	0.000080	6600.000000
551	-79.465469	0.000085	7200.000000
552	-79.361671	0.000086	6800.000000
553	-79.778214	0.000083	7700.000000
554	-79.296684	0.000085	8000.000000
555	-78.767044	0.000094	7400.000000
556	-79.744713	0.000081	7400.000000
557	-79.560379	0.000087	7400.000000
558	-80.421738	0.000075	8100.000000
559	-79.583282	0.000078	6400.000000
560	-80.281937	0.000076	6700.000000
561	-80.265785	0.000076	7700.000000
562	-79.855766	0.000079	6800.000000
563	-78.212173	0.000094	7900.000000
564	-80.130844	0.000078	7300.000000
565	-79.728058	0.000083	8200.000000
566	-79.756653	0.000083	6700.000000
567	-79.629463	0.000080	7200.000000
568	-80.025322	0.000080	6300.000000
569	-79.514923	0.000084	7900.000000
570	-80.366379	0.000075	8400.000000
571	-78.540855	0.000097	7700.000000
572	-79.641083	0.000082	8000.000000
573	-79.234779	0.000086	7100.000000
574	-80.358131	0.000076	6800.000000
575	-79.054184	0.000089	7500.000000
576	-79.551247	0.000084	8800.000000
577	-79.253899	0.000087	7400.000000
578	-80.677025	0.000074	7100.000000
579	-79.669098	0.000077	7100.000000
580	-79.519447	0.000084	7400.000000
581	-78.882759	0.000087	7900.000000
582	-79.909904	0.000078	7800.000000
583	-78.360390	0.000097	8700.000000
584	-79.583282	0.000083	7500.000000
585	-79.962212	0.000078	7100.000000
586	-80.263100	0.000077	8100.000000
587	-79.629463	0.000083	7100.000000
588	-79.203102	0.000089	8500.000000
589	-78.993614	0.000087	7700.000000
590	-80.138664	0.000079	7500.000000
591	-79.300987	0.000087	8800.000000
592	-79.279518	0.000090	7900.000000
593	-79.090942	0.000089	8600.000000
594	-79.134216	0.000088	8400.000000
595	-79.429855	0.000083	7400.000000
596	-78.685966	0.000088	7200.000000
597	-79.305290	0.000087	6600.000000
598	-79.989868	0.000082	8600.000000
599	-80.050819	0.000079	7100.000000
600	-79.576401	0.000082	6800.000000
601	-80.413391	0.000075	7200.000000
602	-79.058258	0.000087	6700.000000
603	-79.749481	0.000081	7600.000000
604	-80.300865	0.000079	8200.000000
605	-79.019760	0.000085	7100.000000
606	-79.974762	0.000082	6900.000000
607	-79.503639	0.000080	7000.000000
608	-79.109436	0.000085	7700.000000
609	-79.597084	0.000082	7600.000000
610	-80.162216	0.000075	7700.000000
611	-80.159592	0.000076	7800.000000
612	-79.355125	0.000083	8000.000000
613	-79.070480	0.000088	8800.000000
614	-79.819244	0.000083	8800.000000
615	-79.523979	0.000082	7500.000000
616	-79.469940	0.000088	8800.000000
617	-79.090942	0.000090	8000.000000
618	-80.027863	0.000078	7300.000000
619	-79.305290	0.000085	7000.000000
620	-78.674774	0.000094	8200.000000
621	-79.562660	0.000087	8900.000000
622	-75.518829	0.000126	2500.000000
623	-62.534595	0.000644	700.000000
624	-53.403221	0.001823	700.000000
625	-41.720287	0.007179	200.000000
626	-37.184433	0.011747	300.000000
627	-35.249138	0.014135	400.000000
628	-34.619404	0.015526	300.000000
629	-32.871773	0.019024	200.000000
630	-31.743206	0.020396	400.000000
631	-30.548803	0.023622	400.000000
632	-28.802965	0.028786	900.000000
633	-30.144766	0.026357	800.000000
634	-29.832401	0.026601	800.000000
635	-28.879322	0.030721	800.000000
636	-29.706772	0.027237	800.000000
637	-29.465973	0.028751	600.000000
638	-29.705549	0.028304	600.000000
639	-29.615755	0.028561	600.000000
640	-30.661436	0.025888	500.000000
641	-30.802864	0.024143	600.000000
642	-32.215588	0.021873	400.000000
643	-34.547714	0.016789	400.000000
644	-33.517082	0.018076	400.000000
645	-31.870043	0.020262	400.000000
646	-31.292524	0.022357	600.000000
647	-29.693645	0.027693	600.000000
648	-29.359964	0.028504	700.000000
649	-28.982901	0.030034	600.000000
650	-29.495520	0.028043	900.000000
651	-29.614756	0.028664	400.000000
652	-29.251215	0.029428	800.000000
653	-29.333359	0.028539	900.000000
654	-28.870747	0.030390	800.000000
655	-29.928959	0.026112	600.000000
656	-30.778137	0.022268	800.000000
657	-32.952221	0.020014	400.000000
658	-34.056862	0.016578	500.000000
659	-34.467159	0.014906	500.000000
660	-36.410366	0.012003	500.000000
661	-36.763813	0.012583	200.000000
662	-37.114357	0.012033	300.000000
663	-31.707079	0.021267	600.000000
664	-30.021517	0.026929	900.000000
665	-26.040192	0.043459	1100.000000
666	-24.757362	0.050768	1100.000000
667	-25.435019	0.046969	1200.000000
668	-27.082287	0.038076	1100.000000
669	-29.624073	0.028781	1200.000000
670	-32.578712	0.019595	1400.000000
671	-35.023674	0.014858	1300.000000
672	-36.187305	0.013427	1200.000000
673	-34.203201	0.015341	1000.000000
674	-41.938877	0.006356	1100.000000
675	-42.708893	0.006315	900.000000
676	-43.197800	0.005798	800.000000
677	-40.167046	0.007581	900.000000
678	-41.615349	0.006531	800.000000
679	-46.560543	0.003882	800.000000
680	-52.418686	0.001944	500.000000
681	-54.288948	0.001424	1500.000000
682	-55.007385	0.001432	900.000000
683	-61.406395	0.000715	800.000000
684	-63.540176	0.000529	1300.000000
685	-71.596558	0.000216	2000.000000
686	-72.524323	0.000184	3400.000000
687	-75.540504	0.000132	4300.000000
688	-78.749947	0.000092	7000.000000
689	-79.198898	0.000087	6500.000000
690	-77.944260	0.000101	6600.000000
691	-79.704384	0.000084	6500.000000
692	-79.023796	0.000090	5700.000000
693	-79.409950	0.000086	7500.000000
694	-79.676132	0.000080	6600.000000
695	-79.025810	0.000087	7500.000000
696	-79.298836	0.000088	7100.000000
697	-79.521713	0.000087	8200.000000
698	-78.859367	0.000091	8900.000000
699	-78.963638	0.000088	8500.000000
700	-79.608620	0.000081	7500.000000
701	-80.330765	0.000077	7900.000000
702	-80.061066	0.000079	8000.000000
703	-80.742516	0.000072	7400.000000
704	-79.792648	0.000082	8000.000000
705	-79.251770	0.000087	8900.000000
706	-80.600883	0.000074	6700.000000
707	-80.133446	0.000079	8400.000000
708	-79.964722	0.000082	8900.000000
709	-79.934731	0.000083	8300.000000
710	-79.436508	0.000088	9200.000000
711	-79.182114	0.000087	8300.000000
712	-78.916115	0.000086	6600.000000
713	-79.383545	0.000087	8400.000000
714	-79.641083	0.000083	7100.000000
715	-79.624817	0.000084	8300.000000
716	-78.626602	0.000091	7100.000000
717	-79.290237	0.000086	7400.000000
718	-79.629463	0.000083	7500.000000
719	-79.372597	0.000084	7700.000000
720	-79.604004	0.000086	7400.000000
721	-80.076477	0.000076	6100.000000
722	-79.657402	0.000083	6600.000000
723	-79.117676	0.000089	7800.000000
724	-80.201759	0.000076	7400.000000
725	-79.207314	0.000089	8300.000000
726	-79.412155	0.000085	7300.000000
727	-79.711472	0.000081	7100.000000
728	-79.620186	0.000080	6700.000000
729	-79.797470	0.000082	8200.000000
730	-78.717842	0.000092	8900.000000
731	-79.144585	0.000086	7600.000000
732	-79.904953	0.000080	8500.000000
733	-80.818146	0.000071	6500.000000
734	-80.363625	0.000076	7800.000000
735	-79.969734	0.000078	7200.000000
736	-79.290237	0.000084	6400.000000
737	-79.865562	0.000084	8000.000000
738	-79.521713	0.000085	8200.000000
739	-79.962212	0.000081	7700.000000
740	-79.494629	0.000084	6500.000000
741	-79.066406	0.000085	8200.000000
742	-79.383545	0.000087	8000.000000
743	-80.058502	0.000079	7000.000000
744	-79.044029	0.000085	6100.000000
745	-79.266685	0.000089	8900.000000
746	-80.099693	0.000078	8200.000000
747	-79.070480	0.000086	7100.000000
748	-79.865562	0.000084	8400.000000
749	-79.622505	0.000081	8300.000000
750	-79.780617	0.000081	7400.000000
